Gene1,Gene2
NFKB1,GATAD2B
NFKB1,GLCCI1
NFKB1,GPM6A
NFKB1,GSDMD
NFKB1,HTRA2
NFKB1,IL17REL
NFKB1,ILK
NFKB1,IMMP2L
NFKB1,IRF5
NFKB1,JAM2
NFKB1,KCNK5
NFKB1,LGALSL
NFKB1,LIPT1
NFKB1,MAK
NFKB1,MARVELD1
NFKB1,MBLAC1
NFKB1,MKI67
NFKB1,MRPL34
NFKB1,MTA3
NFKB1,NBN
NFKB1,NEK8
NFKB1,NFIC
NFKB1,NFIX
NFKB1,NFKB1
NFKB1,NFKB2
NFKB1,NPAS4
NFKB1,NPC2
NFKB1,NRXN2
NFKB1,PDE1C
NFKB1,PDE4D
NFKB1,PIEZO2
NFKB1,PLLP
NFKB1,PNPLA7
NFKB1,POLR2E
NFKB1,POU2F2
NFKB1,PPFIA4
NFKB1,PRRT2
NFKB1,PRRT3
NFKB1,RABGAP1L
NFKB1,RASA4
NFKB1,REL
NFKB1,RELB
NFKB1,RFX5
NFKB1,SAMSN1
NFKB1,SCAF1
NFKB1,SCO2
NFKB1,SHF
NFKB1,SLC25A4
NFKB1,SLC29A3
NFKB1,SLC31A2
NFKB1,SLC44A2
NFKB1,SPNS2
NFKB1,STAG1
NFKB1,STAT1
NFKB1,STAT5A
NFKB1,TAF1
NFKB1,TLCD1
NFKB1,TRMT61A
NFKB1,TSR3
NFKB1,TTLL1
NFKB1,UBXN1
NFKB1,UNKL
NFKB1,WDR74
NFKB1,WRAP53
NFKB1,YBEY
NFKB1,YY1
NFKB1,ZBBX
NFKB1,ZEB1
NFKB1,ZFP3
NFKB1,ZMYND12
NFKB1,ZNF385C
NFKB1,ZNF592
NFKB1,ZNF687
NFKB1,ZNF691
NFKB2,ACTA1
NFKB2,ADARB2
NFKB2,AFF3
NFKB2,AMACR
NFKB2,AP5S1
NFKB2,ARHGAP24
NFKB2,ATP1A3
NFKB2,ATRNL1
NFKB2,BAIAP2L2
NFKB2,BCL3
NFKB2,BHLHE40
NFKB2,BLOC1S1
NFKB2,BRCA1
NFKB2,C12orf73
NFKB2,CA11
NFKB2,CACNB3
NFKB2,CBX5
NFKB2,CCDC3
NFKB2,CD83
NFKB2,CDH22
NFKB2,CERCAM
NFKB2,CHD2
NFKB2,CHD4
NFKB2,CHRNB1
NFKB2,CNPY4
NFKB2,CORO6
NFKB2,CREB1
NFKB2,CREM
NFKB2,CTCF
NFKB2,CUX1
NFKB2,CYP7B1
NFKB2,CYS1
NFKB2,DBNDD1
NFKB2,DNAJB2
NFKB2,DNMT3B
NFKB2,DOCK9
NFKB2,EGR3
NFKB2,ELF1
NFKB2,ELF5
NFKB2,ENPP2
NFKB2,ETV6
NFKB2,FAM161B
NFKB2,FBXO15
NFKB2,FCHO1
NFKB2,FLT3LG
NFKB2,FOSB
NFKB2,GALK1
NFKB2,GALNT18
NFKB2,GAS8
NFKB2,GATAD2B
NFKB2,GEMIN7
NFKB2,GLB1L
NFKB2,GLCCI1
NFKB2,GS1-124K5.4
NFKB2,HECW2
NFKB2,IBA57
NFKB2,IL10
NFKB2,IL17REL
NFKB2,ILK
NFKB2,IMMP2L
NFKB2,IPO4
NFKB2,IRF5
NFKB2,JAM2
NFKB2,KCNN2
NFKB2,KCTD6
NFKB2,KLHDC9
NFKB2,LARP7
NFKB2,LDB2
NFKB2,LGR6
NFKB2,LINC00324
NFKB2,LIPT1
NFKB2,LYRM9
NFKB2,LZTFL1
NFKB2,MAK
NFKB2,MAP1LC3B2
NFKB2,MBLAC1
NFKB2,MED22
NFKB2,MEF2A
NFKB2,METTL23
NFKB2,MKI67
NFKB2,MNT
NFKB2,MRPL34
NFKB2,MRPS17
NFKB2,MYB
NFKB2,NAPSA
NFKB2,NBN
NFKB2,NDOR1
NFKB2,NEK8
NFKB2,NFIC
NFKB2,NFKB1
NFKB2,NFKB2
NFKB2,NFXL1
NFKB2,NME6
NFKB2,NOL4
NFKB2,NPAS4
NFKB2,NPHP1
NFKB2,NR2C2
NFKB2,NRXN2
NFKB2,PAOX
NFKB2,PAX5
NFKB2,PDE1A
NFKB2,PDE1C
NFKB2,PDE4D
NFKB2,PFKFB4
NFKB2,PHB
NFKB2,PIEZO2
NFKB2,PIGQ
NFKB2,PINX1
NFKB2,PNPLA7
NFKB2,POLR2J
NFKB2,POMZP3
NFKB2,POU2F2
NFKB2,PPT2-EGFL8
NFKB2,PREB
NFKB2,PRMT8
NFKB2,PRRT2
NFKB2,PRRT3
NFKB2,PTK2
NFKB2,QRFPR
NFKB2,RABGAP1L
NFKB2,RAD21
NFKB2,RAPGEF2
NFKB2,RASA4
NFKB2,RBBP5
NFKB2,RBPJ
NFKB2,RCOR1
NFKB2,REL
NFKB2,RELA
NFKB2,RELB
NFKB2,RFX5
NFKB2,RPS26
NFKB2,RUNDC3A
NFKB2,RUNX3
NFKB2,RUSC1
NFKB2,RXRA
NFKB2,SAMSN1
NFKB2,SCAF1
NFKB2,SCAMP5
NFKB2,SCNM1
NFKB2,SCO2
NFKB2,SHF
NFKB2,SIX5
NFKB2,SKIL
NFKB2,SMARCD2
NFKB2,SPATC1L
NFKB2,SRCIN1
NFKB2,SRF
NFKB2,STAG1
NFKB2,STAT1
NFKB2,TAF1
NFKB2,TBL1XR1
NFKB2,TBX21
NFKB2,TCF3
NFKB2,TDRKH
NFKB2,TMEM179B
NFKB2,TMEM79
NFKB2,TP63
NFKB2,TRIB2
NFKB2,TRIM2
NFKB2,TRIM41
NFKB2,TRMT61A
NFKB2,TSR3
NFKB2,UBXN1
NFKB2,UNKL
NFKB2,WDR74
NFKB2,WNT10A
NFKB2,WRAP53
NFKB2,ZBBX
NFKB2,ZBTB9
NFKB2,ZEB1
NFKB2,ZMYND12
NFKB2,ZNF217
NFKB2,ZNF423
NFKB2,ZNF653
NFKB2,ZNF687
NFKB2,ZNF732
NFKB2,ZP3
NFKB2,ZSCAN29
NFXL1,ACVR1
NFXL1,AHDC1
NFXL1,APOBEC3F
NFXL1,CA11
NFXL1,CCDC136
NFXL1,HDGF
NFXL1,HPCAL1
NFXL1,IRF5
NFXL1,MDS2
NFXL1,NSG2
NFXL1,PAQR7
NFXL1,PPDPF
NFXL1,PRRT3
NFXL1,SLC16A3
NFXL1,SPI1
NFXL1,TRIM41
NFXL1,WDR74
NFXL1,ZNF71
NFXL1,ZNF768
NFYA,ACOT8
NFYA,ALDH16A1
NFYA,ALDH6A1
NFYA,ARL4A
NFYA,ARVCF
NFYA,ASPM
NFYA,ATF7
NFYA,BRCA1
NFYA,CBX5
NFYA,CDK2AP2
NFYA,CREB3L2
NFYA,DIAPH3
NFYA,DNAJB5
NFYA,EFNB2
NFYA,EIF2AK3
NFYA,GLCCI1
NFYA,HINT2
NFYA,HSP90B1
NFYA,KLF9
NFYA,MXI1
NFYA,NPC2
NFYA,OTUB2
NFYA,PBX3
NFYA,PDXP
NFYA,PGAP2
NFYA,PHB
NFYA,PPFIA3
NFYA,PPOX
NFYA,RUVBL2
NFYA,SFXN3
NFYA,SIN3A
NFYA,SIPA1L2
NFYA,SIX5
NFYA,SNRNP25
NFYA,SP1
NFYA,STAT3
NFYA,STOML2
NFYA,SYVN1
NFYA,TAF1
NFYA,TDRKH
NFYA,THAP9
NFYA,TMEM256
NFYA,TXNIP
NFYA,VIPR1
NFYA,WDR6
NFYA,YBX1
NFYA,YPEL2
NFYA,ZNF143
NFYA,ZNF211
NFYA,ZNF555
NFYA,ZNF687
NFYA,ZNF691
NFYB,ABTB2
NFYB,ACOT2
NFYB,ACSM3
NFYB,ACVR1
NFYB,ALDH16A1
NFYB,ALDH6A1
NFYB,ANAPC11
NFYB,AP5S1
NFYB,APOC1
NFYB,ARHGAP33
NFYB,ARHGDIG
NFYB,ARL4A
NFYB,ARVCF
NFYB,ASH2L
NFYB,ASPM
NFYB,ATF2
NFYB,ATF7
NFYB,ATP1A3
NFYB,ATP1B1
NFYB,B3GALT6
NFYB,BACH1
NFYB,BCLAF1
NFYB,BEND4
NFYB,BLOC1S1
NFYB,BRCA1
NFYB,BRMS1
NFYB,C11orf65
NFYB,C1QTNF6
NFYB,C20orf27
NFYB,C3orf18
NFYB,C6orf99
NFYB,CACNA1E
NFYB,CAMKK1
NFYB,CAPSL
NFYB,CBX5
NFYB,CBX8
NFYB,CCDC157
NFYB,CCDC159
NFYB,CCNB3
NFYB,CD72
NFYB,CDH1
NFYB,CDIP1
NFYB,CDK2AP2
NFYB,CDKL4
NFYB,CHN2
NFYB,CKB
NFYB,CNGA1
NFYB,CNPY4
NFYB,CRAT
NFYB,CRB1
NFYB,DDIT3
NFYB,DGKI
NFYB,DIAPH3
NFYB,DLG2
NFYB,DNAJB2
NFYB,DPCD
NFYB,DUSP23
NFYB,E2F8
NFYB,EBF1
NFYB,EEPD1
NFYB,EFCAB12
NFYB,EFNB2
NFYB,EIF2AK3
NFYB,ELF1
NFYB,EMX1
NFYB,ENPP5
NFYB,EOMES
NFYB,EP300
NFYB,ESRRA
NFYB,ETV1
NFYB,EZH2
NFYB,FAM161B
NFYB,FAM214B
NFYB,FBXO15
NFYB,FBXO36
NFYB,FCHO1
NFYB,FKBPL
NFYB,FOSB
NFYB,FOXRED2
NFYB,FZD5
NFYB,GATA3
NFYB,GATAD2B
NFYB,GCHFR
NFYB,GLCCI1
NFYB,GLRA3
NFYB,GLYATL1
NFYB,GS1-124K5.4
NFYB,GSTT1
NFYB,GTF2H4
NFYB,HDAC6
NFYB,HINT2
NFYB,HOXB2
NFYB,HSF1
NFYB,HSP90B1
NFYB,HSPA1A
NFYB,HSPA1B
NFYB,HTRA2
NFYB,HYKK
NFYB,IGSF9B
NFYB,IL10
NFYB,IL11RA
NFYB,IRS1
NFYB,KANK3
NFYB,KCNN2
NFYB,KCTD16
NFYB,KIF6
NFYB,KLF11
NFYB,KLF9
NFYB,KLRG1
NFYB,KRT36
NFYB,LACTB2
NFYB,LARP7
NFYB,LBH
NFYB,LETM2
NFYB,LFNG
NFYB,LMNA
NFYB,LMNB1
NFYB,LRRC4C
NFYB,MAK
NFYB,MAN1C1
NFYB,MAZ
NFYB,MEF2A
NFYB,MEF2C
NFYB,METTL23
NFYB,MICALL2
NFYB,MLLT1
NFYB,MRPS17
NFYB,MXD3
NFYB,MYC
NFYB,NAV2
NFYB,NEDD9
NFYB,NFKB2
NFYB,NFYB
NFYB,NIP7
NFYB,NKX3-1
NFYB,NOL4
NFYB,NPC2
NFYB,NR2C2
NFYB,NRXN2
NFYB,NRXN3
NFYB,NUAK2
NFYB,OGFOD2
NFYB,ORMDL2
NFYB,OSR2
NFYB,PBX1
NFYB,PBX3
NFYB,PCGF1
NFYB,PDXP
NFYB,PER1
NFYB,PEX19
NFYB,PGAP2
NFYB,PHB
NFYB,PHOSPHO1
NFYB,PIEZO2
NFYB,PITX2
NFYB,PKNOX1
NFYB,PLCL1
NFYB,PLEKHG7
NFYB,PNPLA7
NFYB,POLR2E
NFYB,POU3F1
NFYB,PPFIA3
NFYB,PPOX
NFYB,PRDM11
NFYB,PROCA1
NFYB,PRRT2
NFYB,PSRC1
NFYB,PYCR1
NFYB,RAB36
NFYB,RAD21
NFYB,RAPGEF2
NFYB,RASA4
NFYB,RASGEF1C
NFYB,RBP5
NFYB,RCAN1
NFYB,RCOR1
NFYB,REEP4
NFYB,RFX5
NFYB,RGS2
NFYB,RHEBL1
NFYB,RNF31
NFYB,RPS26
NFYB,RPSAP58
NFYB,RTN2
NFYB,RUNDC3A
NFYB,RUNX3
NFYB,RUSC1
NFYB,RUVBL2
NFYB,SAC3D1
NFYB,SCAF1
NFYB,SCUBE1
NFYB,SERTAD1
NFYB,SERTAD3
NFYB,SFXN3
NFYB,SH3GL3
NFYB,SIN3A
NFYB,SIPA1L2
NFYB,SIX5
NFYB,SLAMF1
NFYB,SLC10A3
NFYB,SLC16A13
NFYB,SLC22A18AS
NFYB,SLC25A10
NFYB,SLC25A4
NFYB,SLC26A6
NFYB,SLC30A8
NFYB,SLC39A12
NFYB,SMARCD2
NFYB,SNRNP25
NFYB,SP1
NFYB,SPAG17
NFYB,SPAG4
NFYB,SRF
NFYB,STAT1
NFYB,STAT3
NFYB,STOML2
NFYB,STON1
NFYB,SULT2B1
NFYB,SUPT20H
NFYB,SUSD4
NFYB,SWI5
NFYB,TAGAP
NFYB,TBP
NFYB,TCF3
NFYB,TDRKH
NFYB,TFAP2A
NFYB,THAP3
NFYB,THAP9
NFYB,TINF2
NFYB,TLR4
NFYB,TMEM256
NFYB,TMEM40
NFYB,TMEM53
NFYB,TMEM79
NFYB,TP53INP2
NFYB,TP63
NFYB,TPRG1L
NFYB,TRIB2
NFYB,TRIM28
NFYB,TRIM41
NFYB,TRIM7
NFYB,TRPT1
NFYB,TSEN34
NFYB,TSR3
NFYB,TXNIP
NFYB,U2AF1L4
NFYB,USF1
NFYB,VIPR1
NFYB,WASF3
NFYB,WDR6
NFYB,WRAP53
NFYB,WWOX
NFYB,XBP1
NFYB,YBX1
NFYB,YIF1B
NFYB,YPEL2
NFYB,YY1
NFYB,ZBTB9
NFYB,ZDHHC12
NFYB,ZFP3
NFYB,ZMAT5
NFYB,ZMYND19
NFYB,ZNF143
NFYB,ZNF169
NFYB,ZNF207
NFYB,ZNF211
NFYB,ZNF287
NFYB,ZNF295-AS1
NFYB,ZNF354B
NFYB,ZNF524
NFYB,ZNF622
NFYB,ZNF625
NFYB,ZNF630
NFYB,ZNF687
NFYB,ZNF691
NFYB,ZNF695
NFYB,ZNF768
NFYB,ZNF99
NIPBL,ABHD16A
NIPBL,ACOT2
NIPBL,AFF3
NIPBL,ALDH6A1
NIPBL,ANAPC11
NIPBL,AP1S1
NIPBL,ARID3A
NIPBL,ASPM
NIPBL,ATF2
NIPBL,ATF3
NIPBL,ATF7
NIPBL,B3GALT6
NIPBL,BHLHE40
NIPBL,BLOC1S1
NIPBL,BRCA1
NIPBL,C1orf127
NIPBL,C22orf46
NIPBL,C3orf18
NIPBL,CABLES2
NIPBL,CCDC157
NIPBL,CEBPZ
NIPBL,CENPE
NIPBL,CENPF
NIPBL,CITED2
NIPBL,CLEC7A
NIPBL,CLK3
NIPBL,CNPY4
NIPBL,CREM
NIPBL,CSMD3
NIPBL,DIAPH3
NIPBL,DLG2
NIPBL,DNAJB2
NIPBL,E2F4
NIPBL,E2F8
NIPBL,E4F1
NIPBL,EED
NIPBL,EGR1
NIPBL,EGR2
NIPBL,EIF2AK3
NIPBL,ELOF1
NIPBL,EMX1
NIPBL,ESRRA
NIPBL,FBXO15
NIPBL,FBXO36
NIPBL,FKBPL
NIPBL,FOS
NIPBL,FOSL2
NIPBL,FOXM1
NIPBL,FRMD4A
NIPBL,GEMIN7
NIPBL,GPR141
NIPBL,GRIN2A
NIPBL,GSDMD
NIPBL,HAGHL
NIPBL,HCFC1
NIPBL,HDAC2
NIPBL,HENMT1
NIPBL,HOXB2
NIPBL,IGSF8
NIPBL,IL10
NIPBL,IL18RAP
NIPBL,IL4
NIPBL,ING4
NIPBL,IPO4
NIPBL,IRF3
NIPBL,KCNN2
NIPBL,KCTD16
NIPBL,KDM5A
NIPBL,KLHL17
NIPBL,LARP7
NIPBL,LINC00431
NIPBL,LINC00957
NIPBL,LIPT1
NIPBL,LMNA
NIPBL,LZTFL1
NIPBL,MAP1LC3B
NIPBL,MAP1LC3B2
NIPBL,MAX
NIPBL,MED22
NIPBL,MEF2C
NIPBL,METTL23
NIPBL,MKI67
NIPBL,MNT
NIPBL,MRPL43
NIPBL,MRPS17
NIPBL,MRPS33
NIPBL,MYC
NIPBL,MYH7B
NIPBL,MYOF
NIPBL,NBN
NIPBL,NFKB2
NIPBL,NME6
NIPBL,NPAS4
NIPBL,NR2C1
NIPBL,NXT1
NIPBL,OGFOD2
NIPBL,PEX19
NIPBL,PGAP2
NIPBL,PIAS3
NIPBL,PINX1
NIPBL,PITPNC1
NIPBL,PKIB
NIPBL,PLOD3
NIPBL,POLR2J
NIPBL,PPFIA3
NIPBL,PPM1M
NIPBL,PPOX
NIPBL,PPP2R5B
NIPBL,PRDM15
NIPBL,PTK2
NIPBL,QTRT1
NIPBL,RAD51
NIPBL,RBBP5
NIPBL,RBPJ
NIPBL,RCOR1
NIPBL,RELA
NIPBL,REST
NIPBL,RFX5
NIPBL,RPS26
NIPBL,RTEL1
NIPBL,RUNX3
NIPBL,RUVBL2
NIPBL,SCAF1
NIPBL,SERTAD3
NIPBL,SGSM2
NIPBL,SLC22A18
NIPBL,SLC22A4
NIPBL,SLC25A39
NIPBL,SLC26A6
NIPBL,SLC8B1
NIPBL,SMARCD2
NIPBL,SMC1A
NIPBL,SMC3
NIPBL,SNRNP25
NIPBL,SP1
NIPBL,SPATC1L
NIPBL,STAT1
NIPBL,STAT3
NIPBL,STAT5A
NIPBL,STOML2
NIPBL,SUPT20H
NIPBL,SYVN1
NIPBL,TARDBP
NIPBL,TBL1XR1
NIPBL,TBP
NIPBL,TCF12
NIPBL,TCF3
NIPBL,THAP9
NIPBL,THYN1
NIPBL,TOP2A
NIPBL,TRMT61A
NIPBL,TSR3
NIPBL,TTC4
NIPBL,TXLNB
NIPBL,USF1
NIPBL,USP35
NIPBL,WDR24
NIPBL,WDR6
NIPBL,WDR74
NIPBL,WRAP53
NIPBL,ZEB1
NIPBL,ZMYM1
NIPBL,ZMYND12
NIPBL,ZNF143
NIPBL,ZNF207
NIPBL,ZNF24
NIPBL,ZNF274
NIPBL,ZNF384
NIPBL,ZNF408
NIPBL,ZNF524
NIPBL,ZNF571
NIPBL,ZNF574
NIPBL,ZNF687
NIPBL,ZNF70
NIPBL,ZNF75A
NIPBL,ZNF764
NIPBL,ZSCAN29
NKRF,AAAS
NKRF,ABHD16A
NKRF,ACAP3
NKRF,ACOT2
NKRF,ACOT8
NKRF,ACP2
NKRF,ACSM3
NKRF,AGPAT2
NKRF,AKR7A2
NKRF,ALDH16A1
NKRF,ALDH6A1
NKRF,ALKBH4
NKRF,AMACR
NKRF,ANAPC11
NKRF,ANXA2R
NKRF,AP3S2
NKRF,AP5B1
NKRF,AP5S1
NKRF,ARFRP1
NKRF,ARHGEF17
NKRF,ASH2L
NKRF,ASPM
NKRF,ATF2
NKRF,ATF3
NKRF,ATF7
NKRF,B3GALT6
NKRF,BACH1
NKRF,BATF
NKRF,BBS5
NKRF,BCLAF1
NKRF,BOLA1
NKRF,BRCA1
NKRF,BRMS1
NKRF,C11orf65
NKRF,C12orf73
NKRF,C19orf25
NKRF,C1orf122
NKRF,C20orf27
NKRF,C20orf96
NKRF,C22orf46
NKRF,C3orf18
NKRF,C6orf226
NKRF,CACFD1
NKRF,CBFB
NKRF,CCDC157
NKRF,CCDC3
NKRF,CCDC40
NKRF,CD63
NKRF,CDK2AP2
NKRF,CEBPZ
NKRF,CENPE
NKRF,CENPF
NKRF,CERCAM
NKRF,CHAC1
NKRF,CHD1
NKRF,CHRNA5
NKRF,CITED2
NKRF,CLK3
NKRF,CLN3
NKRF,CLUAP1
NKRF,CMTM7
NKRF,CNPY4
NKRF,COMMD9
NKRF,CRAT
NKRF,CRB1
NKRF,CREM
NKRF,CTCF
NKRF,DDIT3
NKRF,DENND6B
NKRF,DGAT1
NKRF,DIAPH3
NKRF,DLG2
NKRF,DNAJB2
NKRF,DPCD
NKRF,DPM2
NKRF,DRAM1
NKRF,E2F4
NKRF,E2F8
NKRF,E4F1
NKRF,EFHB
NKRF,EGR3
NKRF,EIF2AK3
NKRF,ELAVL3
NKRF,ELF1
NKRF,ELOF1
NKRF,ENKD1
NKRF,EPHB6
NKRF,ESRRA
NKRF,EZH2
NKRF,FAM161B
NKRF,FAM219B
NKRF,FBXO15
NKRF,FBXO36
NKRF,FBXW5
NKRF,FGFBP3
NKRF,FIBP
NKRF,FKBP10
NKRF,FKBP11
NKRF,FKBPL
NKRF,FLT3LG
NKRF,FOSB
NKRF,FOXK2
NKRF,FOXM1
NKRF,FOXRED2
NKRF,FZD5
NKRF,GAA
NKRF,GALK1
NKRF,GCHFR
NKRF,GDF9
NKRF,GEMIN7
NKRF,GLB1L
NKRF,GLCCI1
NKRF,GPR19
NKRF,GS1-124K5.4
NKRF,GSDMD
NKRF,HCN3
NKRF,HDAC6
NKRF,HDGF
NKRF,HENMT1
NKRF,HMGCL
NKRF,HOXB2
NKRF,HPCAL1
NKRF,HSF1
NKRF,HSPA1B
NKRF,HTRA2
NKRF,IBA57
NKRF,IKZF2
NKRF,IL12B
NKRF,IL4
NKRF,ING4
NKRF,INO80B
NKRF,IPO4
NKRF,IQSEC3
NKRF,IRF3
NKRF,JUNB
NKRF,KCNK5
NKRF,KCNN2
NKRF,KCTD16
NKRF,KDM1A
NKRF,KDM5A
NKRF,KDM7A
NKRF,KHDC1
NKRF,KIF6
NKRF,KLF9
NKRF,KLHDC9
NKRF,KLHL17
NKRF,LACTB2
NKRF,LAGE3
NKRF,LARP7
NKRF,LENG9
NKRF,LETM2
NKRF,LINC00957
NKRF,LIPT1
NKRF,LMNB1
NKRF,LZTFL1
NKRF,LZTS3
NKRF,MAK
NKRF,MAP1LC3B
NKRF,MAX
NKRF,MAZ
NKRF,MBLAC1
NKRF,MEA1
NKRF,MED22
NKRF,MEF2A
NKRF,METTL23
NKRF,MIB2
NKRF,MKI67
NKRF,MNT
NKRF,MRPL38
NKRF,MRPL43
NKRF,MRPS26
NKRF,MRPS33
NKRF,MST1
NKRF,MTA2
NKRF,MTFP1
NKRF,MTX1
NKRF,MXD3
NKRF,MYB
NKRF,MYH7B
NKRF,NBN
NKRF,NDOR1
NKRF,NEDD9
NKRF,NEK8
NKRF,NFATC3
NKRF,NFIC
NKRF,NFKB1
NKRF,NFKB2
NKRF,NFXL1
NKRF,NIP7
NKRF,NME6
NKRF,NPAS4
NKRF,NPC2
NKRF,NPHP1
NKRF,NR2C1
NKRF,NR2C2
NKRF,NRSN2
NKRF,NRXN2
NKRF,NUDT8
NKRF,NXT1
NKRF,OGFOD2
NKRF,ORMDL2
NKRF,OSCAR
NKRF,PAFAH2
NKRF,PAOX
NKRF,PARD6B
NKRF,PBX3
NKRF,PCGF1
NKRF,PDXP
NKRF,PELP1
NKRF,PER1
NKRF,PEX19
NKRF,PFKFB4
NKRF,PGAP2
NKRF,PGBD2
NKRF,PHB
NKRF,PIAS3
NKRF,PINX1
NKRF,PITPNC1
NKRF,PKIB
NKRF,PKNOX1
NKRF,PLCL1
NKRF,PLEKHG7
NKRF,PLOD3
NKRF,PNPLA7
NKRF,POC1A
NKRF,POLR2J
NKRF,POMZP3
NKRF,POU2F2
NKRF,PPAN
NKRF,PPDPF
NKRF,PPFIA3
NKRF,PPM1M
NKRF,PPOX
NKRF,PPP2R5B
NKRF,PPT2-EGFL8
NKRF,PRDM15
NKRF,PREB
NKRF,PROB1
NKRF,PROCA1
NKRF,PRRT3
NKRF,PSRC1
NKRF,PTK2B
NKRF,PTPN13
NKRF,PYCR1
NKRF,QTRT1
NKRF,RAB36
NKRF,RAB4B
NKRF,RAD51
NKRF,RAVER1
NKRF,RBBP5
NKRF,RCAN1
NKRF,REEP4
NKRF,RELA
NKRF,RELL2
NKRF,REST
NKRF,REXO2
NKRF,RFX5
NKRF,RPS17
NKRF,RPS26
NKRF,RTEL1
NKRF,RUSC1
NKRF,RUVBL2
NKRF,RXRA
NKRF,SAC3D1
NKRF,SARS2
NKRF,SCNM1
NKRF,SERTAD1
NKRF,SERTAD3
NKRF,SGSM2
NKRF,SH3GLB2
NKRF,SIX5
NKRF,SLC16A13
NKRF,SLC25A10
NKRF,SLC25A39
NKRF,SLC25A45
NKRF,SLC26A6
NKRF,SLC29A3
NKRF,SLC31A2
NKRF,SLC35B2
NKRF,SMAD5
NKRF,SMARCD2
NKRF,SMC1A
NKRF,SMC3
NKRF,SNRNP25
NKRF,SPATC1L
NKRF,SREBF1
NKRF,SRF
NKRF,STAT1
NKRF,STAT3
NKRF,STAT5A
NKRF,STOML1
NKRF,STOML2
NKRF,SUPT20H
NKRF,SUPT7L
NKRF,SWI5
NKRF,SYCE2
NKRF,SYNE2
NKRF,SYVN1
NKRF,TARDBP
NKRF,TBP
NKRF,TECPR2
NKRF,TESK1
NKRF,THAP3
NKRF,THAP9
NKRF,THOC6
NKRF,THTPA
NKRF,THYN1
NKRF,TINF2
NKRF,TLCD1
NKRF,TMEM102
NKRF,TMEM177
NKRF,TMEM179B
NKRF,TMEM234
NKRF,TMEM256
NKRF,TMEM79
NKRF,TOP2A
NKRF,TP53INP2
NKRF,TPM1
NKRF,TPRG1L
NKRF,TRIM41
NKRF,TRIM65
NKRF,TRMT61A
NKRF,TRPT1
NKRF,TSEN34
NKRF,TSR3
NKRF,TTC36
NKRF,TTC4
NKRF,TTLL1
NKRF,TXNIP
NKRF,UBXN1
NKRF,ULK1
NKRF,UNC93B1
NKRF,UNKL
NKRF,USF1
NKRF,USP35
NKRF,WDR31
NKRF,WDR45B
NKRF,WDR6
NKRF,WDR74
NKRF,WRAP53
NKRF,XBP1
NKRF,YBEY
NKRF,YBX1
NKRF,YIF1B
NKRF,YPEL2
NKRF,ZBBX
NKRF,ZBTB33
NKRF,ZBTB40
NKRF,ZBTB9
NKRF,ZDHHC12
NKRF,ZDHHC14
NKRF,ZDHHC8
NKRF,ZEB1
NKRF,ZFAND2B
NKRF,ZFP3
NKRF,ZFYVE1
NKRF,ZMYM1
NKRF,ZMYND12
NKRF,ZMYND19
NKRF,ZNF143
NKRF,ZNF169
NKRF,ZNF207
NKRF,ZNF211
NKRF,ZNF274
NKRF,ZNF35
NKRF,ZNF384
NKRF,ZNF408
NKRF,ZNF501
NKRF,ZNF571
NKRF,ZNF574
NKRF,ZNF600
NKRF,ZNF622
NKRF,ZNF653
NKRF,ZNF687
NKRF,ZNF70
NKRF,ZNF71
NKRF,ZNF726
NKRF,ZNF75A
NKRF,ZNF764
NKRF,ZNF768
NKRF,ZSCAN29
NKRF,ZZZ3
NR2C1,ACOT8
NR2C1,ACP2
NR2C1,ACTR3C
NR2C1,ADPRHL1
NR2C1,ALDOC
NR2C1,ALKBH4
NR2C1,ANAPC11
NR2C1,AP5S1
NR2C1,ARFRP1
NR2C1,ATF7
NR2C1,B3GALT6
NR2C1,BEGAIN
NR2C1,BHLHE40
NR2C1,BLOC1S1
NR2C1,BOLA1
NR2C1,BRCA1
NR2C1,C11orf65
NR2C1,C12orf73
NR2C1,C20orf27
NR2C1,C20orf96
NR2C1,C22orf46
NR2C1,C3orf18
NR2C1,C6orf226
NR2C1,CA11
NR2C1,CBX5
NR2C1,CCDC157
NR2C1,CCDC22
NR2C1,CDIP1
NR2C1,CDK5
NR2C1,CLK3
NR2C1,CLN3
NR2C1,CLPP
NR2C1,CLUAP1
NR2C1,COMMD9
NR2C1,CRAT
NR2C1,CREB3L2
NR2C1,CREM
NR2C1,CTCF
NR2C1,DDIT3
NR2C1,DGAT1
NR2C1,DIAPH3
NR2C1,DNAJB5
NR2C1,DPM2
NR2C1,DPM3
NR2C1,DYNC1I1
NR2C1,E2F4
NR2C1,E4F1
NR2C1,EED
NR2C1,EHMT2
NR2C1,ELAVL3
NR2C1,ENKD1
NR2C1,ESRP2
NR2C1,ESRRA
NR2C1,FAM161B
NR2C1,FAM210B
NR2C1,FBXO15
NR2C1,FBXO36
NR2C1,FBXW5
NR2C1,FCHO1
NR2C1,FIBP
NR2C1,FZD5
NR2C1,GAA
NR2C1,GATAD2B
NR2C1,GDF9
NR2C1,GEMIN7
NR2C1,GRINA
NR2C1,GSDMD
NR2C1,GTF2H4
NR2C1,HCFC1
NR2C1,HDAC2
NR2C1,HENMT1
NR2C1,HINT2
NR2C1,HPCAL1
NR2C1,HSF1
NR2C1,HTRA2
NR2C1,IBA57
NR2C1,IFFO1
NR2C1,IGSF9B
