Gene1,Gene2
RAD21,CHD9
RAD21,CLUL1
RAD21,CNEP1R1
RAD21,COIL
RAD21,COMTD1
RAD21,CREB3L4
RAD21,CREBBP
RAD21,CREM
RAD21,CRYM
RAD21,CXCL2
RAD21,DHRS13
RAD21,DMKN
RAD21,ECH1
RAD21,EDAR
RAD21,EP400
RAD21,ESPNL
RAD21,ETV1
RAD21,FAM122A
RAD21,FAXC
RAD21,FBXO6
RAD21,FKBP9
RAD21,FOSL1
RAD21,FOXA3
RAD21,FOXK1
RAD21,FUS
RAD21,GCNT1
RAD21,GGACT
RAD21,GLTP
RAD21,GTF2H2
RAD21,GTF2IRD2B
RAD21,HMGN3
RAD21,HNRNPH1
RAD21,HNRNPL
RAD21,HNRNPUL1
RAD21,HS1BP3
RAD21,IGFL4
RAD21,ILK
RAD21,IRF9
RAD21,ITFG1
RAD21,JDP2
RAD21,JMJD1C
RAD21,KPNB1
RAD21,LARP1
RAD21,LRRC37B
RAD21,MAPK14
RAD21,MED18
RAD21,MEN1
RAD21,MEST
RAD21,MFSD5
RAD21,MIF4GD
RAD21,MKLN1
RAD21,MRO
RAD21,MS4A15
RAD21,MXD1
RAD21,MYC
RAD21,NABP2
RAD21,NBN
RAD21,NCAPH2
RAD21,NCOA2
RAD21,NCOA4
RAD21,NCOR1
RAD21,NDUFS3
RAD21,NFE2
RAD21,NFS1
RAD21,NOXA1
RAD21,NR1D2
RAD21,NR3C1
RAD21,NUP205
RAD21,NUP214
RAD21,OSBPL8
RAD21,OSR2
RAD21,P4HA3
RAD21,PAGR1
RAD21,PARP3
RAD21,PDZD9
RAD21,PGBD2
RAD21,PHTF2
RAD21,PI4KA
RAD21,PIGO
RAD21,PINK1
RAD21,PIP4K2A
RAD21,PKP4
RAD21,PLXNB3
RAD21,PODNL1
RAD21,PPARD
RAD21,PPP1R3B
RAD21,PRAME
RAD21,PRDM1
RAD21,PRELID2
RAD21,PSMA1
RAD21,PSMB9
RAD21,PTPRU
RAD21,RABGGTA
RAD21,RERE
RAD21,RIF1
RAD21,RNF215
RAD21,RUFY4
RAD21,RUNDC3A
RAD21,RUVBL2
RAD21,S100Z
RAD21,SCN2A
RAD21,SCO2
RAD21,SH2B1
RAD21,SLC24A1
RAD21,SLC35A1
RAD21,SLC35C1
RAD21,SMIM4
RAD21,SNX10
RAD21,SNX17
RAD21,SOX6
RAD21,SPATA6L
RAD21,SRRM3
RAD21,SRSF7
RAD21,SSBP1
RAD21,STAG1
RAD21,SUPT4H1
RAD21,TBC1D5
RAD21,TFAM
RAD21,THAP3
RAD21,TIGD2
RAD21,TIMP2
RAD21,TMCC2
RAD21,TMEM150A
RAD21,TTC5
RAD21,U2AF1
RAD21,ULK3
RAD21,UNC5B
RAD21,USP27X-AS1
RAD21,WIZ
RAD21,WNT5A
RAD21,XPO1
RAD21,ZBBX
RAD21,ZBTB33
RAD21,ZC3H10
RAD21,ZCCHC7
RAD21,ZDHHC1
RAD21,ZEB2
RAD21,ZKSCAN3
RAD21,ZKSCAN8
RAD21,ZNF148
RAD21,ZNF184
RAD21,ZNF197
RAD21,ZNF212
RAD21,ZNF250
RAD21,ZNF280A
RAD21,ZNF280B
RAD21,ZNF282
RAD21,ZNF3
RAD21,ZNF501
RAD21,ZNF582
RAD21,ZNF589
RAD21,ZNF592
RAD21,ZNF593
RAD21,ZNF638
RAD21,ZZZ3
RAD51,ABHD16A
RAD51,AGA
RAD51,AGO1
RAD51,ANKRD12
RAD51,ANKRD17
RAD51,ARAP1
RAD51,ATF2
RAD51,ATF4
RAD51,BATF2
RAD51,BEX2
RAD51,BPTF
RAD51,C19orf47
RAD51,C1QTNF2
RAD51,CACTIN
RAD51,CANX
RAD51,CCNT1
RAD51,CDK4
RAD51,CENPF
RAD51,CHCHD3
RAD51,CHIC1
RAD51,CNPY4
RAD51,COIL
RAD51,COMTD1
RAD51,CSDE1
RAD51,CTSD
RAD51,CYB5RL
RAD51,CYP51A1
RAD51,DDX10
RAD51,DDX20
RAD51,DDX28
RAD51,DDX49
RAD51,DEPTOR
RAD51,DHPS
RAD51,DHX58
RAD51,DLG1
RAD51,DNAH14
RAD51,DUSP13
RAD51,DYRK1A
RAD51,E2F6
RAD51,EEF2
RAD51,EIF3A
RAD51,ELK1
RAD51,EME1
RAD51,EPOR
RAD51,ETV1
RAD51,EXOC4
RAD51,FAF1
RAD51,FAM131A
RAD51,FBXO24
RAD51,FOXM1
RAD51,GABPB2
RAD51,GALC
RAD51,GALT
RAD51,GNB2
RAD51,GPHN
RAD51,GS1-124K5.11
RAD51,GSTM4
RAD51,GTF2B
RAD51,GTF2H2
RAD51,HINFP
RAD51,HNRNPD
RAD51,HNRNPH1
RAD51,HNRNPH2
RAD51,HSF2
RAD51,IL21R
RAD51,ILF3
RAD51,IRF9
RAD51,JMJD1C
RAD51,KPNB1
RAD51,KPTN
RAD51,LACTB2
RAD51,LINC00847
RAD51,LRRC37B
RAD51,MAX
RAD51,MCM2
RAD51,MCM7
RAD51,MDN1
RAD51,MED18
RAD51,MTDH
RAD51,MTF2
RAD51,NME1-NME2
RAD51,NOD2
RAD51,NSMCE2
RAD51,NXT2
RAD51,OSBPL8
RAD51,PBXIP1
RAD51,PCM1
RAD51,PEF1
RAD51,PHF20
RAD51,PI4KA
RAD51,PICALM
RAD51,PLEKHA6
RAD51,PNISR
RAD51,PRAME
RAD51,PRELID1
RAD51,PRELID2
RAD51,PSMA1
RAD51,PSMD9
RAD51,RAD51
RAD51,RBM15
RAD51,RCL1
RAD51,REPIN1
RAD51,RFX5
RAD51,RHEBL1
RAD51,RIF1
RAD51,RLF
RAD51,RNF14
RAD51,RRAGB
RAD51,RREB1
RAD51,RSRC1
RAD51,RUNX1
RAD51,SAP30
RAD51,SCFD2
RAD51,SCO2
RAD51,SCPEP1
RAD51,SETDB1
RAD51,SLC25A38
RAD51,SNIP1
RAD51,SNX17
RAD51,SREK1
RAD51,SRSF3
RAD51,SRSF7
RAD51,SSBP1
RAD51,TAF6
RAD51,TAL1
RAD51,TBC1D5
RAD51,TCEAL1
RAD51,TFCP2
RAD51,THAP5
RAD51,THAP8
RAD51,THRAP3
RAD51,TMEM108
RAD51,TMEM232
RAD51,TOE1
RAD51,TRIM25
RAD51,TSC22D4
RAD51,USP27X-AS1
RAD51,YBX1
RAD51,ZBTB40
RAD51,ZNF165
RAD51,ZNF212
RAD51,ZNF253
RAD51,ZNF263
RAD51,ZNF280A
RAD51,ZNF3
RAD51,ZNF311
RAD51,ZNF324
RAD51,ZNF398
RAD51,ZNF501
RAD51,ZNF507
RAD51,ZNF512
RAD51,ZNF548
RAD51,ZNF586
RAD51,ZNF691
RAD51,ZNF785
RAD51,ZNF799
RAD51,ZNF84
RB1,ABHD6
RB1,ACTL6B
RB1,ADAMTSL5
RB1,ADK
RB1,AFF1
RB1,AGA
RB1,AGO1
RB1,AKAP9
RB1,ALDH1A2
RB1,AMIGO1
RB1,ANK1
RB1,ANKRD11
RB1,ANKRD31
RB1,ANKRD46
RB1,ANO8
RB1,AP2S1
RB1,AP4B1
RB1,ASCC3
RB1,ASL
RB1,ATF4
RB1,ATF6
RB1,BCL7B
RB1,BCORL1
RB1,BCR
RB1,BDP1
RB1,BECN1
RB1,BIRC6
RB1,BLOC1S4
RB1,BPHL
RB1,BPTF
RB1,BRCA1
RB1,BRD9
RB1,C16orf46
RB1,C16orf91
RB1,C19orf47
RB1,C1orf53
RB1,C5orf34
RB1,CACTIN
RB1,CALB2
RB1,CANX
RB1,CBX1
RB1,CBX3
RB1,CBX5
RB1,CCAR2
RB1,CCDC169
RB1,CCNT1
RB1,CCZ1B
RB1,CDC73
RB1,CDIPT
RB1,CDK4
RB1,CDKAL1
RB1,CEBPG
RB1,CEP192
RB1,CEP350
RB1,CERS6
RB1,CHCHD3
RB1,CHD1
RB1,CHD9
RB1,CLASP2
RB1,CLOCK
RB1,CLUL1
RB1,COMMD5
RB1,COMTD1
RB1,CREM
RB1,CSDE1
RB1,CSTF2
RB1,CTH
RB1,CUL1
RB1,CXCL2
RB1,CYB561A3
RB1,CYB5RL
RB1,CYP2R1
RB1,CYP51A1
RB1,DDX46
RB1,DEK
RB1,DHPS
RB1,DIAPH1
RB1,DIAPH3
RB1,DIDO1
RB1,DMAP1
RB1,DNAAF1
RB1,DNAH14
RB1,DNMT1
RB1,DOT1L
RB1,DSN1
RB1,E2F1
RB1,E2F3
RB1,E2F4
RB1,E2F6
RB1,E4F1
RB1,ECH1
RB1,EID2
RB1,EIF5B
RB1,EP400
RB1,EPB41
RB1,ESRRA
RB1,ETFDH
RB1,ETS2
RB1,ETV1
RB1,EXOC4
RB1,EZH2
RB1,FAF1
RB1,FAHD1
RB1,FAM131A
RB1,FAM219B
RB1,FAM53A
RB1,FARS2
RB1,FASTK
RB1,FBXO24
RB1,FGF9
RB1,FHIT
RB1,FKBP9
RB1,FLYWCH2
RB1,FN3KRP
RB1,FOSL1
RB1,FOXJ3
RB1,FRAT1
RB1,FUS
RB1,FZD1
RB1,GAA
RB1,GABPB2
RB1,GANAB
RB1,GATAD2A
RB1,GGACT
RB1,GLB1L
RB1,GLB1L2
RB1,GLTP
RB1,GNB2
RB1,GPR180
RB1,GS1-124K5.11
RB1,GSTM4
RB1,GTF2A2
RB1,GTF2E2
RB1,GTF2H2
RB1,GTF2IRD2B
RB1,GTF3C1
RB1,HDAC1
RB1,HDAC2
RB1,HDAC6
RB1,HILPDA
RB1,HNRNPD
RB1,HNRNPK
RB1,HNRNPL
RB1,HNRNPLL
RB1,HNRNPU
RB1,HS1BP3
RB1,INTS12
RB1,INTS5
RB1,IRF1
RB1,ITFG1
RB1,JAGN1
RB1,JMJD1C
RB1,JUNB
RB1,JUND
RB1,KCTD2
RB1,KDELR3
RB1,KDM4B
RB1,KDM7A
RB1,KIAA1841
RB1,KLF10
RB1,KPTN
RB1,LACTB2
RB1,LARP1
RB1,LBH
RB1,LMNA
RB1,LRBA
RB1,LRRC37B
RB1,LRRC46
RB1,LUC7L3
RB1,LZTS3
RB1,MAN1A1
RB1,MAN2C1
RB1,MAP2K2
RB1,MAPK1
RB1,MAPK14
RB1,MBD2
RB1,MCM3
RB1,MCM5
RB1,MCM7
RB1,MED18
RB1,MEF2A
RB1,MEN1
RB1,METTL14
RB1,MIER1
RB1,MIF4GD
RB1,MKLN1
RB1,MLYCD
RB1,MOB3C
RB1,MSH4
RB1,MSH5
RB1,MTDH
RB1,MTF2
RB1,MTG1
RB1,MTMR10
RB1,MYBL2
RB1,MYC
RB1,MYL6
RB1,NANP
RB1,NBN
RB1,NCAPH2
RB1,NCOA4
RB1,NDUFS3
RB1,NELFA
RB1,NKRF
RB1,NKTR
RB1,NME1-NME2
RB1,NR1D2
RB1,NR1H2
RB1,NR3C1
RB1,NRF1
RB1,NRIP3
RB1,NSMCE2
RB1,NUFIP1
RB1,NUP153
RB1,NUP214
RB1,NUP98
RB1,OSR2
RB1,OXSM
RB1,PARP16
RB1,PARP3
RB1,PDZD9
RB1,PEF1
RB1,PGBD2
RB1,PHF20
RB1,PHF8
RB1,PHTF2
RB1,PI4KA
RB1,PIGO
RB1,PIGP
RB1,PIH1D2
RB1,PINK1
RB1,PIP4K2A
RB1,PKNOX1
RB1,PLXNA3
RB1,PNISR
RB1,POLA1
RB1,POLR3H
RB1,PPARD
RB1,PPEF1
RB1,PPFIA4
RB1,PPP1R12A
RB1,PPP1R3B
RB1,PPP1R7
RB1,PPP2R3B
RB1,PRAME
RB1,PRELID1
RB1,PRELID2
RB1,PRKDC
RB1,PSMA1
RB1,PSMB9
RB1,PTBP3
RB1,PTPMT1
RB1,PTRHD1
RB1,PYGO2
RB1,RABGAP1L
RB1,RABGEF1
RB1,RABGGTA
RB1,RAD51B
RB1,RB1
RB1,RBM14
RB1,RBM17
RB1,RBM34
RB1,RCL1
RB1,RDM1
RB1,RELA
RB1,REPIN1
RB1,RFXANK
RB1,RHBDF1
RB1,RHEBL1
RB1,RIF1
RB1,RNASEH2A
RB1,RNF139
RB1,RNF14
RB1,RNF43
RB1,RPAP1
RB1,RPL11
RB1,RPS27L
RB1,RUVBL2
RB1,S100Z
RB1,SAFB2
RB1,SBF1
RB1,SCML2
RB1,SCO2
RB1,SEC61A2
RB1,SETD5
RB1,SETD9
RB1,SETDB1
RB1,SETX
RB1,SFPQ
RB1,SH3BGR
RB1,SIRT1
RB1,SKIL
RB1,SLC24A1
RB1,SLC25A38
RB1,SLC35A1
RB1,SMARCC1
RB1,SMC3
RB1,SMCHD1
RB1,SMDT1
RB1,SMPD2
RB1,SNF8
RB1,SNIP1
RB1,SNRNP70
RB1,SNX10
RB1,SNX17
RB1,SP2
RB1,SPIDR
RB1,SPTBN4
RB1,SREK1
RB1,SRF
RB1,SRRM3
RB1,SRSF1
RB1,SRSF11
RB1,SRSF3
RB1,SRSF4
RB1,SRSF7
RB1,SSBP1
RB1,STAG1
RB1,STAT5B
RB1,SUMO2
RB1,SUPT5H
RB1,SUZ12
RB1,TAF15
RB1,TAF6
RB1,TBC1D5
RB1,TBP
RB1,TCF12
RB1,TCF15
RB1,TFAM
RB1,TFDP1
RB1,THAP1
RB1,THAP3
RB1,THAP5
RB1,THAP8
RB1,TIGD2
RB1,TMED4
RB1,TMEM131
RB1,TMEM208
RB1,TMEM243
RB1,TOX4
RB1,TRIM68
RB1,TSNARE1
RB1,U2AF1
RB1,U2SURP
RB1,UCK1
RB1,ULK3
RB1,USF1
RB1,USP15
RB1,USP21
RB1,VGF
RB1,WDR55
RB1,WIZ
RB1,WWOX
RB1,XRCC3
RB1,YIF1A
RB1,YIPF3
RB1,YPEL1
RB1,ZBTB17
RB1,ZBTB33
RB1,ZBTB40
RB1,ZC3H10
RB1,ZCCHC7
RB1,ZFP1
RB1,ZFP90
RB1,ZHX1
RB1,ZKSCAN1
RB1,ZNF133
RB1,ZNF148
RB1,ZNF174
RB1,ZNF184
RB1,ZNF197
RB1,ZNF212
RB1,ZNF230
RB1,ZNF239
RB1,ZNF250
RB1,ZNF280A
RB1,ZNF3
RB1,ZNF311
RB1,ZNF318
RB1,ZNF324
RB1,ZNF35
RB1,ZNF354B
RB1,ZNF398
RB1,ZNF45
RB1,ZNF501
RB1,ZNF548
RB1,ZNF582
RB1,ZNF593
RB1,ZNF596
RB1,ZNF619
RB1,ZNF638
RB1,ZNF639
RB1,ZNF644
RB1,ZNF649
RB1,ZNF655
RB1,ZNF668
RB1,ZNF691
RB1,ZNF692
RB1,ZNF696
RB1,ZNF7
RB1,ZNF70
RB1,ZNF707
RB1,ZNF75A
RB1,ZNF76
RB1,ZNF77
RB1,ZNF785
RB1,ZNF79
RB1,ZNF84
RB1,ZNF862
RB1,ZRANB2
RB1,ZSCAN32
RB1,ZZZ3
RBBP5,ABHD16A
RBBP5,ACD
RBBP5,ACOT8
RBBP5,ADK
RBBP5,ADTRP
RBBP5,AFF1
RBBP5,AGA
RBBP5,AGK
RBBP5,AIG1
RBBP5,ALDH1A2
RBBP5,AMIGO1
RBBP5,ANK1
RBBP5,ANKRD11
RBBP5,ANKRD31
RBBP5,ANKRD37
RBBP5,ANO8
RBBP5,ANP32B
RBBP5,ANXA2R
RBBP5,AP3S1
RBBP5,AP4B1
RBBP5,ARHGAP19
RBBP5,ARL15
RBBP5,ARNT
RBBP5,ASCC3
RBBP5,ASL
RBBP5,ATF4
RBBP5,B4GALT1
RBBP5,BACH1
RBBP5,BAZ1B
RBBP5,BBS10
RBBP5,BBS12
RBBP5,BCLAF1
RBBP5,BDP1
RBBP5,BECN1
RBBP5,BEST3
RBBP5,BIRC6
RBBP5,BLOC1S4
RBBP5,BMP2K
RBBP5,BNIP1
RBBP5,BOLA3
RBBP5,BPHL
RBBP5,BPTF
RBBP5,BRAF
RBBP5,BRD9
RBBP5,BRF2
RBBP5,BTG2
RBBP5,C16orf46
RBBP5,C16orf91
RBBP5,C19orf47
RBBP5,C2orf68
RBBP5,C4orf3
RBBP5,C5orf34
RBBP5,CACTIN
RBBP5,CALM3
RBBP5,CAMTA2
RBBP5,CAND2
RBBP5,CBX1
RBBP5,CBX3
RBBP5,CC2D1A
RBBP5,CCAR1
RBBP5,CCAR2
RBBP5,CCDC169
RBBP5,CCDC26
RBBP5,CCDC28A
RBBP5,CCDC51
RBBP5,CCNT1
RBBP5,CCNT2
RBBP5,CCZ1B
RBBP5,CD2AP
RBBP5,CDADC1
RBBP5,CDAN1
RBBP5,CDC42BPA
RBBP5,CDC5L
RBBP5,CDC73
RBBP5,CDK4
RBBP5,CDK6
RBBP5,CDK8
RBBP5,CDKAL1
RBBP5,CDKN3
RBBP5,CEBPG
RBBP5,CENPBD1
RBBP5,CEP192
RBBP5,CEP350
RBBP5,CHAMP1
RBBP5,CHCHD3
RBBP5,CHD9
RBBP5,CLASP2
RBBP5,CLOCK
RBBP5,CLTC
RBBP5,CNEP1R1
RBBP5,COIL
RBBP5,COMMD5
RBBP5,COPS2
RBBP5,CPED1
RBBP5,CPSF3
RBBP5,CRELD1
RBBP5,CREM
RBBP5,CSDE1
RBBP5,CSTF2
RBBP5,CTDNEP1
RBBP5,CTH
RBBP5,CTHRC1
RBBP5,CTSD
RBBP5,CUL1
RBBP5,CUX1
RBBP5,CXCL2
RBBP5,CYB561A3
RBBP5,CYP2R1
RBBP5,CYP51A1
RBBP5,DCTN6
RBBP5,DDX10
RBBP5,DDX19B
RBBP5,DDX21
RBBP5,DDX28
RBBP5,DDX39B
RBBP5,DDX46
RBBP5,DDX49
RBBP5,DEK
RBBP5,DHPS
RBBP5,DHRS13
RBBP5,DHX58
RBBP5,DIAPH3
RBBP5,DIDO1
RBBP5,DLG1
RBBP5,DLG2
RBBP5,DMAP1
RBBP5,DNAH14
RBBP5,DNMT1
RBBP5,DPF2
RBBP5,DSCR4
RBBP5,DSN1
RBBP5,DYRK1A
RBBP5,E2F3
RBBP5,E2F4
RBBP5,E2F5
RBBP5,E2F6
RBBP5,E2F8
RBBP5,E4F1
RBBP5,ECH1
RBBP5,EEF2
RBBP5,EFCAB5
RBBP5,EHMT2
RBBP5,EID2
RBBP5,EIF3A
RBBP5,EIF5A2
RBBP5,ELF2
RBBP5,EME1
RBBP5,ENDOV
RBBP5,ENO1
RBBP5,EP300
RBBP5,EP400
RBBP5,EPB41
RBBP5,ERI2
RBBP5,ESRRA
RBBP5,ETFDH
RBBP5,ETS2
RBBP5,ETV1
RBBP5,EXOC4
RBBP5,EZH2
RBBP5,FAF1
RBBP5,FAHD2B
RBBP5,FAM122A
RBBP5,FAM174A
RBBP5,FAM219B
RBBP5,FAM53A
RBBP5,FAM71E1
RBBP5,FARS2
RBBP5,FASTK
RBBP5,FBXO6
RBBP5,FBXO8
RBBP5,FBXW7
RBBP5,FIP1L1
RBBP5,FKBP9
RBBP5,FLYWCH2
RBBP5,FNDC3B
RBBP5,FOXJ2
RBBP5,FOXJ3
RBBP5,FOXK1
RBBP5,FOXK2
RBBP5,FOXM1
RBBP5,FOXP1
RBBP5,FRAT1
RBBP5,FUS
RBBP5,FZD2
RBBP5,GABPB1
RBBP5,GABPB2
RBBP5,GALC
RBBP5,GANAB
RBBP5,GATAD2A
RBBP5,GDPGP1
RBBP5,GGACT
RBBP5,GLTP
RBBP5,GLYCTK
RBBP5,GM2A
RBBP5,GMDS
RBBP5,GNB2
RBBP5,GOLIM4
RBBP5,GOLT1B
RBBP5,GORASP1
RBBP5,GPHN
RBBP5,GPR3
RBBP5,GRHL1
RBBP5,GSTM4
RBBP5,GTF2A2
RBBP5,GTF2B
RBBP5,GTF2F1
RBBP5,GTF2H2
RBBP5,HABP4
RBBP5,HBP1
RBBP5,HDAC2
RBBP5,HDAC3
RBBP5,HDAC6
RBBP5,HDAC8
RBBP5,HDGF
RBBP5,HEY1
RBBP5,HIF1A
RBBP5,HILPDA
RBBP5,HINFP
RBBP5,HIPK2
RBBP5,HLTF
RBBP5,HMBOX1
RBBP5,HMG20A
RBBP5,HMGN3
RBBP5,HNRNPC
RBBP5,HNRNPD
RBBP5,HNRNPH1
RBBP5,HNRNPH2
RBBP5,HNRNPK
RBBP5,HNRNPLL
RBBP5,HNRNPU
RBBP5,HOMEZ
RBBP5,HSF2
RBBP5,HSP90AB1
RBBP5,HSPBP1
RBBP5,HTRA2
RBBP5,IGF2R
RBBP5,IKZF1
RBBP5,IL27RA
RBBP5,ILK
RBBP5,INTS12
RBBP5,INTS5
RBBP5,IRAK1BP1
RBBP5,IRGQ
RBBP5,ITFG1
RBBP5,JMJD1C
RBBP5,JMJD8
RBBP5,KAT2A
RBBP5,KAT8
RBBP5,KCTD2
RBBP5,KDM4B
RBBP5,KDM5B
RBBP5,KHSRP
RBBP5,KIAA1841
RBBP5,KLF6
RBBP5,KLHDC1
RBBP5,KPNB1
RBBP5,KPTN
RBBP5,L3MBTL2
RBBP5,L3MBTL3
RBBP5,LACTB
RBBP5,LACTB2
RBBP5,LARP1
RBBP5,LDB1
RBBP5,LIN37
RBBP5,LINC00942
RBBP5,LMNA
RBBP5,LRBA
RBBP5,LRP5L
RBBP5,LUC7L3
RBBP5,MAD2L1BP
RBBP5,MAGEA6
RBBP5,MAN1A1
RBBP5,MAN2C1
RBBP5,MAP2K2
RBBP5,MAPK1
RBBP5,MAPK14
RBBP5,MATR3
RBBP5,MAX
RBBP5,MBD1
RBBP5,MCM2
RBBP5,MCM3
RBBP5,MCM7
RBBP5,MECOM
RBBP5,MED10
RBBP5,MED7
RBBP5,MEF2A
RBBP5,MEF2C
RBBP5,MEN1
RBBP5,METTL14
RBBP5,METTL3
RBBP5,MFSD10
RBBP5,MFSD5
RBBP5,MICAL1
RBBP5,MIER1
RBBP5,MIF4GD
RBBP5,MITF
RBBP5,MLYCD
RBBP5,MOB3C
RBBP5,MON1B
RBBP5,MORC2
RBBP5,MORN4
RBBP5,MPHOSPH8
RBBP5,MPST
RBBP5,MTF1
RBBP5,MTF2
RBBP5,MTG1
RBBP5,MTMR10
RBBP5,MUL1
RBBP5,MXD1
RBBP5,MXI1
RBBP5,MYBL2
RBBP5,MYNN
RBBP5,NABP2
RBBP5,NAP1L1
RBBP5,NASP
RBBP5,NAT8L
RBBP5,NBN
RBBP5,NCAM2
RBBP5,NCAPH2
RBBP5,NCL
RBBP5,NCOA1
RBBP5,NCOA2
RBBP5,NCOR1
RBBP5,NCR1
RBBP5,NDUFA3
RBBP5,NDUFS3
RBBP5,NELFA
RBBP5,NFE2
RBBP5,NFE2L1
RBBP5,NFIA
RBBP5,NFIC
RBBP5,NFS1
RBBP5,NFYB
RBBP5,NICN1
RBBP5,NKTR
RBBP5,NME1-NME2
RBBP5,NONO
RBBP5,NOP56
RBBP5,NR3C1
RBBP5,NR6A1
RBBP5,NRF1
RBBP5,NRIP3
RBBP5,NSMCE2
RBBP5,NUBP2
RBBP5,NUCKS1
RBBP5,NUFIP1
RBBP5,NUP153
RBBP5,NUP205
RBBP5,NUP214
RBBP5,NUP98
RBBP5,NXT2
RBBP5,OLA1
RBBP5,ORC2
RBBP5,OSBPL8
RBBP5,OSR2
RBBP5,OXLD1
RBBP5,OXSM
RBBP5,PAGR1
RBBP5,PARP16
RBBP5,PATZ1
RBBP5,PCBD2
RBBP5,PCBP1
RBBP5,PCM1
RBBP5,PDE12
RBBP5,PDLIM5
RBBP5,PDP1
RBBP5,PDXP
RBBP5,PEF1
RBBP5,PEX10
RBBP5,PGBD2
RBBP5,PHB
RBBP5,PHB2
RBBP5,PHF20
RBBP5,PHF8
RBBP5,PHIP
RBBP5,PHTF2
RBBP5,PI4KA
RBBP5,PICALM
RBBP5,PIGO
RBBP5,PIGP
RBBP5,PIH1D2
RBBP5,PIP4K2A
RBBP5,PKP4
RBBP5,PLEKHA5
RBBP5,PNISR
RBBP5,POLA1
RBBP5,POLR3H
RBBP5,PPEF1
RBBP5,PPP1R12A
RBBP5,PPP1R3B
RBBP5,PPP1R42
RBBP5,PPP2R3B
RBBP5,PRAME
RBBP5,PRELID1
RBBP5,PRELID2
RBBP5,PRKCA
RBBP5,PRKCB
RBBP5,PRKDC
RBBP5,PRPF40A
RBBP5,PRRC2C
RBBP5,PSMA1
RBBP5,PSMB9
RBBP5,PSMD9
RBBP5,PSME1
RBBP5,PSME4
RBBP5,PTPMT1
RBBP5,PTRHD1
RBBP5,PTTG1
RBBP5,PURB
RBBP5,PYGO2
RBBP5,RABGAP1L
RBBP5,RABGEF1
RBBP5,RABGGTA
RBBP5,RAD21
RBBP5,RAD51
RBBP5,RAD51B
RBBP5,RBKS
RBBP5,RBM14
RBBP5,RBM17
RBBP5,RBM22
RBBP5,RBM25
RBBP5,RBM34
RBBP5,RBM39
RBBP5,RBPJ
RBBP5,RCL1
RBBP5,RDM1
RBBP5,RELA
RBBP5,RELN
RBBP5,REPIN1
RBBP5,REST
RBBP5,RFX5
RBBP5,RFX7
RBBP5,RFXANK
RBBP5,RGS2
RBBP5,RHD
RBBP5,RIF1
RBBP5,RLF
RBBP5,RNASEH2A
RBBP5,RNF14
RBBP5,RPAP1
RBBP5,RPL11
RBBP5,RREB1
RBBP5,RSRC1
RBBP5,RTN4RL2
RBBP5,RUNDC1
RBBP5,RWDD2B
RBBP5,SAFB2
RBBP5,SCLT1
RBBP5,SCML2
RBBP5,SCO2
RBBP5,SERPINI1
RBBP5,SETD9
RBBP5,SETDB1
RBBP5,SETX
RBBP5,SFPQ
RBBP5,SH2B1
RBBP5,SH3BGR
RBBP5,SIN3B
RBBP5,SIRT1
RBBP5,SLC24A1
RBBP5,SLC25A14
RBBP5,SLC25A15
RBBP5,SLC30A9
RBBP5,SLC35A1
RBBP5,SLC35C1
RBBP5,SLC46A3
RBBP5,SMAD4
RBBP5,SMAD5
RBBP5,SMARCA5
RBBP5,SMARCC1
RBBP5,SMARCE1
RBBP5,SMC3
RBBP5,SMCHD1
RBBP5,SMDT1
RBBP5,SMKR1
RBBP5,SMPD2
RBBP5,SMPDL3A
RBBP5,SNF8
RBBP5,SNIP1
RBBP5,SNRNP70
RBBP5,SNX10
RBBP5,SNX17
RBBP5,SON
RBBP5,SOS1
RBBP5,SOX6
RBBP5,SPATA5
RBBP5,SPIDR
RBBP5,SREK1
RBBP5,SRRM2
RBBP5,SRSF1
RBBP5,SRSF11
RBBP5,SRSF3
RBBP5,SRSF4
RBBP5,SRSF7
RBBP5,SSBP1
RBBP5,STAT1
RBBP5,STAT2
RBBP5,STX16-NPEPL1
RBBP5,STXBP5
RBBP5,SUMO2
RBBP5,SUPT20H
RBBP5,SUPT4H1
RBBP5,SUPT5H
RBBP5,SURF1
RBBP5,SUZ12
RBBP5,TAF15
RBBP5,TAF1D
RBBP5,TAF6
RBBP5,TAOK3
RBBP5,TARBP2
RBBP5,TARDBP
RBBP5,TAZ
RBBP5,TBCC
RBBP5,TBP
RBBP5,TBPL1
RBBP5,TCERG1
RBBP5,TCF12
RBBP5,TCF15
RBBP5,TEAD1
RBBP5,TEAD4
RBBP5,TFCP2
RBBP5,TFDP1
RBBP5,TFRC
RBBP5,THAP1
RBBP5,THAP5
RBBP5,THAP8
RBBP5,THRAP3
RBBP5,TIA1
RBBP5,TIGD2
RBBP5,TMCC2
RBBP5,TMED4
RBBP5,TMEM115
RBBP5,TMEM177
RBBP5,TMEM205
RBBP5,TMEM216
RBBP5,TMEM243
RBBP5,TMEM259
RBBP5,TOE1
RBBP5,TOX4
RBBP5,TP53RK
RBBP5,TPR
RBBP5,TPRG1L
RBBP5,TRAIP
RBBP5,TRAPPC1
RBBP5,TRAPPC4
RBBP5,TRIM25
RBBP5,TRIM68
RBBP5,TRIP13
RBBP5,TRMT61A
RBBP5,TSC22D4
RBBP5,TSNAXIP1
RBBP5,TTC5
RBBP5,TUSC2
RBBP5,U2AF1
RBBP5,U2SURP
